group_type	group_value	n	any_consensus_a_count	stable_consensus_a_count	strict_good_count	stable_strict_good_count	any_9e6y_a_count	best_haddock_le_m80_count	best_haddock_le_m90_count	any_consensus_a_rate	stable_consensus_a_rate	strict_good_rate	stable_strict_good_rate	any_9e6y_a_rate	best_haddock_le_m80_rate	best_haddock_le_m90_rate	any_consensus_a_wilson95_low	any_consensus_a_wilson95_high	strict_good_wilson95_low	strict_good_wilson95_high	any_consensus_a_lift	strict_good_lift	consensus_a_pose_count	9e6y_a_pose_count	median_best_haddock	mean_best_haddock
backbone_group	P4_ekg_L_bb002	4	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-79.93915000000001	-83.87625
backbone_group	P4_ekg_L_bb006	3	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-80.6882	-80.65736666666666
backbone_group	P4_ekg_S_bb000	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-77.4623	-74.560175
backbone_group	P4_ekg_S_bb001	4	0	0	0	0	0	4	2	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-91.036	-94.04435000000001
backbone_group	P4_ekg_S_bb002	3	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-82.6009	-76.0953
backbone_group	P4_ekg_S_bb003	4	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-77.478	-75.562175
backbone_group	P4_ekg_S_bb004	4	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-81.7038	-79.270125
backbone_group	P4_ekg_S_bb005	4	0	0	0	0	0	3	2	0.0	0.0	0.0	0.0	0.0	0.75	0.5	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-91.8104	-89.068975
backbone_group	P4_ekg_S_bb006	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-64.1861	-71.95729999999999
backbone_group	P4_ekg_S_bb007	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-74.5874	-76.08193333333334
backbone_group	P4_qkg_L_bb000	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-75.3949	-74.968725
backbone_group	P4_qkg_L_bb001	4	0	0	0	0	0	3	2	0.0	0.0	0.0	0.0	0.0	0.75	0.5	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-88.60375	-89.37870000000001
backbone_group	P4_qkg_L_bb002	4	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-77.598	-77.2807
backbone_group	P4_qkg_L_bb005	3	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-87.0929	-85.60843333333332
backbone_group	P4_qkg_L_bb006	3	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-71.1179	-71.7809
backbone_group	P4_qkg_L_bb007	3	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-83.1848	-84.79246666666667
backbone_group	P4_qkg_S_bb000	4	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-79.37854999999999	-78.7516
backbone_group	P4_qkg_S_bb001	4	0	0	0	0	0	3	3	0.0	0.0	0.0	0.0	0.0	0.75	0.75	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-95.56954999999999	-90.8957
backbone_group	P4_qkg_S_bb002	3	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-81.8773	-79.73586666666667
backbone_group	P4_qkg_S_bb003	4	0	0	0	0	0	3	1	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-88.86375	-86.023125
backbone_group	P4_qkg_S_bb004	4	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-81.3441	-82.14477500000001
backbone_group	P4_qkg_S_bb005	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-75.71154999999999	-74.3574
backbone_group	P4_qkg_S_bb006	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-71.9169	-74.82870000000001
backbone_group	P4_qkg_S_bb007	3	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-89.0751	-80.94526666666667
backbone_group	P4_qrg_L_bb001	4	0	0	0	0	0	3	0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-80.5299	-79.2396
backbone_group	P4_qrg_L_bb004	4	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-70.70179999999999	-69.900975
backbone_group	P4_qrg_L_bb005	3	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-75.1777	-74.96726666666667
backbone_group	P4_qrg_L_bb006	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-76.3499	-76.04469999999999
backbone_group	P4_qrg_L_bb007	3	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-83.7075	-88.17926666666666
backbone_group	P4_qrg_S_bb000	4	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-76.57560000000001	-80.961
backbone_group	P4_qrg_S_bb001	4	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-75.45124999999999	-78.92184999999999
backbone_group	P4_qrg_S_bb002	3	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-81.4242	-81.1382
backbone_group	P4_qrg_S_bb003	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-72.10505	-72.690625
backbone_group	P4_qrg_S_bb004	4	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-78.19525	-80.8524
backbone_group	P4_qrg_S_bb005	4	0	0	0	0	1	1	0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	1	-73.15665	-73.19915
backbone_group	P4_qrg_S_bb006	4	0	0	0	0	0	3	0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-83.41290000000001	-79.20735
backbone_group	P4_qrg_S_bb007	2	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-86.9143	-86.9143
backbone_group	P5_ekg_L_bb000	4	0	0	0	0	1	4	1	0.0	0.0	0.0	0.0	0.25	1.0	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	1	-87.8349	-89.82685
backbone_group	P5_ekg_L_bb002	4	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-79.10034999999999	-80.06465
backbone_group	P5_ekg_L_bb004	4	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-83.02844999999999	-82.88114999999999
backbone_group	P5_ekg_L_bb005	2	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-93.98910000000001	-93.98910000000001
backbone_group	P5_ekg_L_bb006	4	0	0	0	0	0	4	3	0.0	0.0	0.0	0.0	0.0	1.0	0.75	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-95.4592	-94.28295
backbone_group	P5_ekg_L_bb007	3	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-74.1766	-79.51126666666666
backbone_group	P5_ekg_S_bb000	4	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-80.9591	-76.63235
backbone_group	P5_ekg_S_bb001	4	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-80.773	-81.89165
backbone_group	P5_ekg_S_bb002	3	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-67.4285	-65.8647
backbone_group	P5_ekg_S_bb003	3	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-75.8753	-68.09693333333333
backbone_group	P5_ekg_S_bb004	4	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-81.3801	-83.3772
backbone_group	P5_ekg_S_bb005	4	0	0	0	0	0	3	1	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-86.11725	-87.7541
backbone_group	P5_ekg_S_bb006	4	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-69.78105	-68.169825
backbone_group	P5_ekg_S_bb007	3	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-89.9014	-83.3946
backbone_group	P5_qkg_L_bb000	4	0	0	0	0	0	3	1	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-84.81775	-82.1477
backbone_group	P5_qkg_L_bb001	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-74.5517	-74.46719999999999
backbone_group	P5_qkg_L_bb002	3	0	0	0	0	0	3	2	0.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-90.316	-89.56343333333332
backbone_group	P5_qkg_L_bb003	4	0	0	0	0	0	3	2	0.0	0.0	0.0	0.0	0.0	0.75	0.5	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-91.1388	-87.04537499999999
backbone_group	P5_qkg_L_bb004	4	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-72.6233	-72.2376
backbone_group	P5_qkg_L_bb005	3	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-74.962	-83.08153333333333
backbone_group	P5_qkg_L_bb007	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-77.1108	-74.52023333333334
backbone_group	P5_qkg_S_bb000	4	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-67.35835	-69.153175
backbone_group	P5_qkg_S_bb001	4	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-71.977	-72.24350000000001
backbone_group	P5_qkg_S_bb002	3	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-84.3178	-82.822
backbone_group	P5_qkg_S_bb003	2	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-83.3951	-83.3951
backbone_group	P5_qkg_S_bb004	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-76.42375	-76.4136
backbone_group	P5_qkg_S_bb005	4	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-66.52799999999999	-65.84525
backbone_group	P5_qkg_S_bb006	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-71.7704	-71.977575
backbone_group	P5_qkg_S_bb007	4	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-73.5128	-72.678675
backbone_group	P5_qrg_L_bb000	4	0	0	0	0	0	4	1	0.0	0.0	0.0	0.0	0.0	1.0	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-81.39355	-84.6283
backbone_group	P5_qrg_L_bb001	4	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-79.28425	-80.17725
backbone_group	P5_qrg_L_bb002	4	0	0	0	0	0	3	1	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-87.32300000000001	-85.45635
backbone_group	P5_qrg_L_bb003	4	0	0	0	0	0	3	0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-81.08279999999999	-81.27
backbone_group	P5_qrg_L_bb006	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-75.9802	-79.6182
backbone_group	P5_qrg_L_bb007	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-75.8411	-77.8867
backbone_group	P5_qrg_S_bb000	3	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-71.5854	-64.82066666666667
backbone_group	P5_qrg_S_bb001	4	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-69.59645	-69.560125
backbone_group	P5_qrg_S_bb002	3	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-67.4373	-67.43813333333334
backbone_group	P5_qrg_S_bb003	3	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-67.2276	-69.62683333333332
backbone_group	P5_qrg_S_bb004	4	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-80.0681	-74.745
backbone_group	P5_qrg_S_bb005	4	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-79.66485	-77.9807
backbone_group	P5_qrg_S_bb006	4	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-78.20965	-77.451825
backbone_group	P5_qrg_S_bb007	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-70.9682	-73.15835
backbone_group	P6_ekg_L_bb001	4	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-80.6563	-84.36075
backbone_group	P6_ekg_L_bb002	4	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-74.05875	-71.46379999999999
backbone_group	P6_ekg_L_bb003	3	0	0	0	0	0	3	2	0.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-101.963	-101.93066666666665
backbone_group	P6_ekg_L_bb004	4	0	0	0	0	0	4	2	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-88.27029999999999	-87.281475
backbone_group	P6_ekg_L_bb005	4	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-83.27170000000001	-81.94805
backbone_group	P6_ekg_L_bb006	3	0	0	0	0	0	3	2	0.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-94.7677	-94.07493333333333
backbone_group	P6_ekg_L_bb007	3	0	0	0	0	0	3	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-83.7643	-83.4244
backbone_group	P6_ekg_S_bb000	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-68.5796	-70.95645
backbone_group	P6_ekg_S_bb001	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-73.5026	-72.56555
backbone_group	P6_ekg_S_bb002	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-77.0153	-75.892325
backbone_group	P6_ekg_S_bb003	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-70.69895	-70.69895
backbone_group	P6_ekg_S_bb004	4	0	0	0	0	0	3	1	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-86.3574	-84.37165
backbone_group	P6_ekg_S_bb005	4	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-70.2996	-70.470125
backbone_group	P6_ekg_S_bb006	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-58.2883	-58.2883
backbone_group	P6_ekg_S_bb007	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-77.4482	-74.89875
backbone_group	P6_qkg_L_bb000	4	0	0	0	0	0	3	1	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-82.0164	-84.647975
backbone_group	P6_qkg_L_bb001	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-68.71209999999999	-69.77289999999999
backbone_group	P6_qkg_L_bb002	4	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-81.72425	-81.495825
backbone_group	P6_qkg_L_bb003	4	0	0	0	0	0	4	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-84.4939	-84.573125
backbone_group	P6_qkg_L_bb004	4	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-89.14775	-90.009575
backbone_group	P6_qkg_L_bb005	3	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-70.5266	-71.3839
backbone_group	P6_qkg_L_bb006	3	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-67.4958	-67.89363333333334
backbone_group	P6_qkg_L_bb007	3	0	0	0	0	0	3	2	0.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-91.9338	-92.93599999999999
backbone_group	P6_qkg_S_bb000	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-58.658049999999996	-58.658049999999996
backbone_group	P6_qkg_S_bb001	4	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-74.47399999999999	-74.16685
backbone_group	P6_qkg_S_bb002	4	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-70.9299	-69.77525
backbone_group	P6_qkg_S_bb003	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-78.6354	-79.6903
backbone_group	P6_qkg_S_bb004	4	0	0	0	0	0	3	2	0.0	0.0	0.0	0.0	0.0	0.75	0.5	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-92.2699	-93.013525
backbone_group	P6_qkg_S_bb005	4	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-74.39815	-76.61765
backbone_group	P6_qkg_S_bb006	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-66.05025	-66.05025
backbone_group	P6_qkg_S_bb007	4	0	0	0	0	0	3	1	0.0	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-82.98285	-84.7761
backbone_group	P6_qrg_L_bb000	4	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-78.98045	-80.41635
backbone_group	P6_qrg_L_bb001	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-72.41105	-71.51457500000001
backbone_group	P6_qrg_L_bb002	4	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-73.96424999999999	-73.786825
backbone_group	P6_qrg_L_bb003	4	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-78.8035	-80.655975
backbone_group	P6_qrg_L_bb004	3	0	0	0	0	0	3	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-89.6409	-89.6789
backbone_group	P6_qrg_L_bb005	4	0	0	0	0	0	3	3	0.0	0.0	0.0	0.0	0.0	0.75	0.75	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-93.92145	-90.42455
backbone_group	P6_qrg_L_bb006	3	0	0	0	0	0	3	2	0.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-90.6859	-91.25583333333334
