candidate_id	sequence_sha256	parent_framework_cluster	fast_hard_fail	reason_summary	official_validator_failed_reason	census_role
RFV1__PLDNANO_VHH_00449__C_CROSS__H1H3__B10__M02	bacfefb9037ff16407a10803dd8b50170c81f28e67f5d1c3c2f634a67b3d3d6b	C0299	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H1H3__B11__M00	40f27311a2fe64f8617d221599e7b6e8ee63a9617a3ba6a4d4b7cb57981f5bf3	C0299	False	score_review		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H1H3__B11__M01	c9eeca806eedfafd5e3cf6389b8cba8b242750660b027e80b10f42e9da35b0a0	C0299	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H1H3__B11__M02	24cce8c5d13ea558399c40bf620b041657f784bfe2ffaa3a4b59e609b09e0119	C0299	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B00__M00	fa5964abfa753c1086300bfcfaa5331181f0b6dea3f424b9b16417144e8bed3e	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B00__M01	7e92955785f496f5e65b1c0bd3e91b7318c2f9d1ff3571e6c4a87f3b6d5bd217	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B00__M02	2a3fe6247cf37a6bc0d07f30b98963bf28378cb5b6d19c4463e8edc0bf63a4f0	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B01__M01	ea538bc29d349f3bf4cf5346f772d8d9fd72dda0510f31215d7cfa412184051f	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B01__M02	184efbd3279e815820c01701b574476e79a6efe4dbd588ae69b5435d17852297	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B02__M01	c4cec9062e1b98907c32dfbaa96a6867b5997be04cce1810facc3a059dec0290	C0299	False	hydrophobic_run		V4_D_MEMBER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B03__M00	04782848bc90a539fd7586aaf762e43cbf879f83dc98d5a9c9d1759d888685f7	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B03__M01	dbcb3b45e071782ec8e393ab78fd63dc3706212481b0d129479c8a82d67fc011	C0299	False	hydrophobic_run		V4_D_MEMBER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B03__M02	60d529e6072a34184e9475cc47eb032220a916a1e8eaad326ca152a9f27b03fd	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B04__M00	055b9f54afa4758bb1122e67cc27e03dbf560f6e4bc126586f002732cb6748e8	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B04__M01	57a799a968337697c8524c38569806dae71f6da8231953f037d64f35cfff8267	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B04__M02	f986ee21529475eb95353278c2356a14c36a930b57e6fbdfd473e250fb274d9b	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B05__M01	48735402cf1640762b4f9d05c480fe7a9096881acbaa38f995c0ba1e9a4a7a11	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B05__M02	05db05834b7af09452ecad6c0cd380fa3a88b5e6bd5bfe7fb2034270e5b9adc1	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B06__M00	318fa12e73f6af35e91a850a07d882ba954918acd88ccfc9fc495589018522cb	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B06__M01	23d7df9395dd0d55460183c5013877ea4676fc1368e552dff575d9e45960de68	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B06__M02	5e8b89be77a7f6ac543c0e59b99c216e04c213ac4bf312555f70f91ab96288e3	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B07__M00	c2e9ade4d109335267a4123a701b64ba6705db032b91ae012caa51a5e3745a03	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B07__M01	523e645122aa13f0c1acbffd963af3da85d9ea80adf4664dbececcd371179154	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B07__M02	409aa0de8d3a97b31bdf4ac401df712dcae23d84766e2fb92c776580a37cddcd	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B08__M00	b1f65cc2fb2b8948929c5a119cbc16c935d60d190ef2cb8b0b9d3ee93c41a3e3	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B08__M01	f3f142c8c349eb7f2d7e4541d31c19d03a3d5cb71d7cfde1b37ab6121060fb66	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B08__M02	97699281dc9d696a623cf8c8f158c5392192074bd93de5929a22d56f4c7a59ac	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B09__M00	4e66328b342caffb9327f9f189d05abaa1924d8544423d1fc81204951204dc60	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B09__M01	9fb6683fc9706cb398043907f16bc5d5ee3a3870b8d3ecb851f96a9e8603a887	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B09__M02	0f4d896e880528e2552abae3e97aa4827055eee1a72eddc0d2331af2265fa891	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B10__M00	d2d475d29fa93cb7f13c500c27cd8c65c5fa333386e241a4fab14c6c4f9caa85	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B10__M01	643d58e7ee2cbabd48797fba51f158577950d369b608ccfd232c0a2b22a901da	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B10__M02	cfc666fa60ddd2462b32e19f4f92b95f1ac4cf07d48ad42f012ea2ac1d3d0535	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B11__M00	45f5d968328f6b51a77070c7c90c6d89fcc1568aae2cee905673383b4b5334ac	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B11__M01	a879591a2bc7563ceb4c08a37e29c7220f07c7bd2f6192d3aeaa4b0325fc7db7	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00449__C_CROSS__H3__B11__M02	25077e716172bd795ea7df510ad8603950accf77538a93ea309e66b86d4ad268	C0299	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B00__M00	167a4a0cbaa3d301ca2d7c92510c2cfbac91e81c0fc2e031de8620dd6ba2c778	C0304	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B00__M01	8aa4bbd1d5a804c48457fb7bb220bc55b58d355a21c7db1e039018c929e3a388	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B00__M02	089533e6d0a168bd751df8cebb59efcf469a24787f5f77f2e2417a09fce1d113	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B01__M00	50e1ce213b4d468b111e47a2c710af7b835d461e2898b3676489f31085f0517a	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B01__M01	0bb4e827813579ba072fe6c7978e379d9aed6ba9a2cb02b6e42539d1127809d2	C0304	False	developability_warn		V4_D_MEMBER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B01__M02	611057d94508804bdcea74e074a9c38f73890a6b9edd63ad6f9838761ac12b89	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B02__M00	358b01e3b161049a9f5db159b9c1ec02adde77322b04a99841c30078cfa19182	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B02__M01	69cd4419457fed57cf603e3cdb4a2271f0260c82afce007bc787c7a911fd6174	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B02__M02	96091a992322f8d886867cacecc6815b7a857c6a6bef8de8d740f7499f86a94f	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B03__M02	0a77c8b23f0539bda5bf40bf2226af990df6d322bc7b9436b8eb2df35be34b36	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B04__M00	9a64c91266872f305c165818011e45e6fc0f484df5b57a381688e4ef69cc0326	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B04__M02	e5bce68a73da0a0c63a1672e65d4a65309367de5f7d0db5695bb3c177d6e7e38	C0304	False	developability_warn		V4_D_MEMBER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B05__M00	404c8177491896dee7006d6b22251b48604a2d78d8769bbd6f2c1e21735712ca	C0304	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B05__M01	8df7aefab2904281a73733a759f5c11ee6333efca962bd2f28692ffeb89a6c3d	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B05__M02	ae2c2349ce020f3e28a62c98e65077a30c44a66b2032e7214fd825612ba0af09	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B06__M00	0ebf6f3ae090cbf10e7156d2e35637e7e87507e437780bf743ce65a8f2a3dc3e	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B06__M01	8d358720d41e01e948cc4a38891ef8810365cd6f40db54043f0a88024f9ae622	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B06__M02	3056cacd70112b52c29f41160fdc86c4ef726730ea5a00d30ec6f193d1778a16	C0304	False	developability_warn		V4_D_MEMBER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B07__M00	a66b84753cf7fe9359d60772b759944430f2d29b820e6d340e4b1224381e1359	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B07__M01	acb89fcdda3930cb24512eb4edced63cc07f87cc85b6b458523ede8b10624d80	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B07__M02	5da641353afee5aeabab62e9b68dd52b12debb474ec96904b58686e6a7f543ba	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B08__M00	a4701ff57012774fcd1759c5ce4552bca4c56c31982ee24f7acb92644d6f0fcf	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B08__M01	28c844de2918b38bcdad1a9df396aa525fd4772ce2e86be2c6a15dbd0649be45	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B08__M02	bb08f3ce628382e52ac53362ea7a99b2c808bda1c6f74c7682b4ed6beb3c51ec	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B09__M00	72be15359fd8f4d9e5efe42cf737290eb025a584645ca9bc135d5d113594c3e1	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B09__M01	075796d4dd9ae0ff71dee036b66f60b19ee0d8f436bc444798a2c0a2c3a9ff78	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B09__M02	a54d06fa0815decbe5261401c6950451092455291479ccc12c77f2da910d156e	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B10__M00	ee8e56d1fd2110c09d274fa75b9b9c9492d2afe349a214bd146431ea2c5fa2b0	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B10__M01	b1c2b2d70e0482654862a8783fe92e0a2aa093629378f0092fd72bc7618f1229	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B10__M02	5ad048eed648d880e022219ee178add99ce9e199b6f4143eb0f34dac30ab2ee4	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B11__M00	3cb3fb5b8f27a7ffa3cd4036113974ffc4a6a59c7302068f151c144714897ec0	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B11__M01	ad2262c1b9765b1e99cd6a40900bf198052d8f61156b16319ee95e0894ddeb00	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H1H3__B11__M02	55994fa8691a7ccfc6755380226e3590ffbecb8f8eb5d844715790099dd35c25	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B00__M00	073e64b0d1d91921b62c34ebc959e661448d0f1cda0d70216508cd061d35c157	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B00__M01	72ee13bb244df64edc2e0545f475aea31ecda5178b3783edbf865da8dc421ed0	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B00__M02	036e30b888dc6221a7750a8fb4426fe8b1e27dbfaedb56391970f31f0f4476b6	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B01__M00	75a33704e76f8805539f814d7b858420367226749bba995ba68294afff8bce8b	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B01__M01	6fd40f33e147898c85c8e628a4dd5ae0276161ac6ca18c7871ee1b95006e5f00	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B01__M02	781a19a35e9e651c0ee15e1b303c18e7e819ac8cf1f090c49d5c7096fa1a3a6f	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B02__M00	5c112149bbefe253381577b78ae714f619ecbfc6aaa8e8a7881e57bd6e682247	C0304	False	developability_warn		V4_D_MEMBER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B02__M01	1e02e1f818fccca61023c7393f3d74d78ad95d98f3c23dadfa271f0eaf5028d6	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B02__M02	2e333fc3c61bbeb9dfc04d302e48ca22f464aaee113152be8170df9b886ede99	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B03__M00	390d3006d64ae93f2ba75ac950096da5b80fd00a3ea4d61fa41b8c277317536d	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B03__M02	fc02c5e0f1a3daf22383d7e99b529280091197126627917a4f3be7b2950fe815	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B04__M00	7693feafb733028f95e4a7271f696fc6fa7e51027ccc624cee4e1f6a6ec413d9	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B04__M02	68f58dde65011342ed61e18f7060bef46a2a2296b1478486437ac1507b354dd5	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B05__M00	442ddc3e02dd4c5feafa16ac9c8f2d00b9b26044a7a32f493cf5fa4b13b4984c	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B05__M01	26770bdfa0eb523c7db17dc7c0ca93aa10bcf4bc5e2f268100c087390a40217c	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B05__M02	e61cd81cc2b361f9138f04cfbf15e9afbd0df738513701be2b45e77d7132135c	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B06__M01	8e5aa285654229067d3e680054f1f1d3bba5405a2d3963c837ec028ac18122e4	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B06__M02	9b66d45e07380f4fdf515cf719a4e578d57f5743c312f7cfcbd06c9039a51860	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B07__M00	31268db63e06269c480e7512ca412a98e1d9a862e60470bf576c58f0b55a77bc	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B07__M01	c814fa1630f4560f68cbbede2a6a2403a7881ad742238053f113451d889ac724	C0304	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B07__M02	2589921e6fb49fce7b03387035cae93338e6013757a63f532f40c1b58fc0463d	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B08__M00	35fccf73fdaa998541c09751254d1ae9dde30df560f001d37120d692833803af	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B09__M00	0f86788d721ee791e526b68c886ad11b35f55097660caadcc3354b99446ca20b	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B09__M01	5093186d64eb611862323acf120e592f9b7c506501bc7e2267d681e6bb1838cc	C0304	False	developability_warn		V4_D_MEMBER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B09__M02	51e6b6b21ddeb73c6798688814fcbb069ab5c29e3a9b37a93fbc99db733ce98d	C0304	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B10__M00	3188d09ea7d973246f35c2ace4bee9b34897e4ce42144d71388863e5eb487d0e	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B10__M01	ed9d0b09238c2eaf0a00eb27d5d0faf2986d7ab45cb15c435f2875fa5171122e	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B10__M02	17f3a86913debd76b128aa0f3c0421deb303d566caa3c8414da9e5b41449839a	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B11__M00	9ef3b35a5b503cb8ad9df497a3997aef7e27ddddcc88e4a638061fb62cd93457	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B11__M01	c5e46e1d8864e004e9f9d82c0ff6b4a2a274d852099dd93d19c8354c5aba4db6	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__A_CENTER__H3__B11__M02	3ca339ae04a851c66321b752ac5678e8a857cb9f264223b0f8d930ebdbd27a3b	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B00__M00	c9cb6e9ed2d31f1f88e6482f32047f51ed373f1a7f232cf2e380805c0363017a	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B00__M01	d3a68a1011b8cb7318e9a7174311c3b83d3bea65b0a054581170427ab599976d	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B00__M02	e882b9046d7324594b330c88c11e8109f60b79ecb481a890ce5051e1c67dccca	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B01__M00	b5600b92278665f4cfbde1925ebf4541e47e236ce10610910b8a131afb6a3aaf	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B01__M01	5d45cd555e3f446b2e53e32f1726ce36365666446d067d4ce60703e1e192e24c	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B01__M02	788608ba9bb56dbd1a1004648a7b382b23189f9f2a907eb7c380560aef8c366b	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B02__M00	9a72e87dfb7563f3aa8bf6abb32b19d97ea3cea607e3c14b2de9a4bea4840a5d	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B02__M01	07dc8aabcada982a07ef1ddbc8173efb9bbfd406e9809d9daf1ca7efe5053f36	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B02__M02	cbcbeef0e63ee5adce3f04fd5fb2de001261c3f26c2b16a53c10de40658eec9c	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B03__M00	245afc954c857f50c565de2e8bd9404a4192a9444a37c63080e226f6d84d4f33	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B03__M01	c6e9457a0762d38ccbd7ddd68533c9daae771770c999e2e60409b89911bdbd83	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B03__M02	162565a4feab730e251eb589fd4cbe2d9b8ef869beea569ff5e67646b28ab3d6	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B04__M00	82c9d07075b308b3405f2eb059d6a585b92e112e1abae9feab82f271158ec569	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B04__M01	3087e23e2af5821ab7e94ddd08859a96cded334358f966159aaf1ec1b65df537	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B04__M02	405ff5b14bef7e3f315149f2bc972d6f5627a9c607a869a2cb6ada19be7ad11a	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B05__M01	7588e55738f32871cecc327815b8c7ab0b3eef4cbe504a70b80fe71a657ca3ef	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B05__M02	58f285605cd582f37d0d6dd920efce26a0d8ce01bf4e0e6e52c882fd1b9be886	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B06__M00	d476d102314fa378b1f2954e51c38cd07aacc78b65e563aed7506c489b8c2d55	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B06__M01	ac7da293b823d1483f3dab30ba12a84d776cf3d178b85773d82fe952c6e46ed5	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B06__M02	ae53836dd9690bd6e29cc1b681b9e1c13f0e012fb57cf0e2882e5e2d44b25b65	C0304	False	developability_warn		V4_D_MEMBER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B07__M00	89c4784126be1d8cf7bcf4201ff48c3ac8b16e587feb928974a51ab794309932	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B07__M01	b2e6ac5b404bb18aa0dcdd594a7761f92e6783f4873c6f5046da7a59a9160006	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B07__M02	1a3538443ffa6878d7b0db1c4d18495f1588fa850740d699fbad31409ac08ec3	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B08__M00	30a32f28961d133b4c35b25987969a3c197f57ebc4e8b1e9cc5a7a333c9db799	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B08__M01	4083220c621a2d28d4ad1b1270aa88138f2b6ae05e412836fdcd1cfaab84e95a	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B08__M02	2c66201b0db7b9678455be8535db636f4478ed1e37e223b05e7de8eaa44f3653	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B09__M00	7d47077fe0a0cb13502ab817badf656946a5d294c92206e02e858ad53898a760	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B09__M01	59de46fab888479df7bd0ebdd1b42158e737cfc936bf1224f83f12e793448405	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B09__M02	f6dad9c0e3670e565efd484ee3d47c73cbfb1a062c12940c74390c242af9cf05	C0304	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00456__B_LOWER__H1H3__B10__M00	5afc203418e7c162eb6b8946814de46933861e771ae9416cb5c66014fe920404	C0304	False	developability_warn		GLOBAL_POOL_OTHER
