candidate_id	postprocess_status	scored_pose_count	baseline_blocker_geometry	baseline_affinity_proxy	consensus_blocker_like_a_count	single_baseline_recheck_count	blocker_plausible_count	binder_like_count	evidence_only_count	best_haddock_rank	best_haddock_score	evidence_boundary
PVRIG_RFAb_v2_P2_qrg_L_bb003_mpn00	success	4	0.25	-83.2378	1	1	2	0	0	1	-83.2378	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb003_mpn01	success	4	0.25	-88.287	1	3	0	0	0	1	-88.287	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb003_mpn02	success	4	0	-95.4879	0	1	3	0	0	1	-95.4879	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb003_mpn03	success	4	0.25	-82.5047	1	3	0	0	0	1	-82.5047	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb004_mpn00	success	4	0	-70.4293	0	2	2	0	0	1	-70.4293	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb004_mpn01	success	4	0.25	-90.6693	1	3	0	0	0	1	-90.6693	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb004_mpn02	success	4	0	-94.918	0	4	0	0	0	1	-94.918	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb004_mpn03	success	4	0.25	-104.84	1	1	2	0	0	1	-104.84	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb005_mpn00	success	4	0	-79.5638	0	4	0	0	0	1	-79.5638	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb005_mpn01	success	4	0	-112.219	0	4	0	0	0	1	-112.219	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb005_mpn02	success	4	0	-68.1595	0	4	0	0	0	1	-68.1595	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb006_mpn00	success	4	0	-80.3259	0	4	0	0	0	1	-80.3259	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb006_mpn01	success	4	0	-87.677	0	4	0	0	0	1	-87.677	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb006_mpn02	success	4	0	-84.3257	0	0	4	0	0	1	-84.3257	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb007_mpn00	success	4	0	-87.1346	0	4	0	0	0	1	-87.1346	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb007_mpn01	success	4	0.25	-95.2934	1	3	0	0	0	1	-95.2934	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_L_bb007_mpn02	success	4	0	-67.8833	0	4	0	0	0	1	-67.8833	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb000_mpn02	success	4	0	-79.6825	0	0	4	0	0	1	-79.6825	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb001_mpn00	success	4	0	-88.7815	0	0	4	0	0	1	-88.7815	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb001_mpn01	success	4	0	-78.7734	0	0	4	0	0	1	-78.7734	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb001_mpn02	success	4	0	-91.4759	0	0	3	0	1	1	-91.4759	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb001_mpn03	success	4	0	-94.3287	0	0	4	0	0	1	-94.3287	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb002_mpn00	success	4	0	-62.0135	0	0	0	0	4	1	-62.0135	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb002_mpn01	success	4	0	-73.2446	0	0	3	0	1	1	-73.2446	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb002_mpn02	success	4	0	-78.2133	0	0	4	0	0	1	-78.2133	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb002_mpn03	success	4	0	-84.2789	0	0	4	0	0	1	-84.2789	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb003_mpn00	success	4	0	-72.1241	0	0	4	0	0	1	-72.1241	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb003_mpn01	success	4	0	-79.1948	0	0	4	0	0	1	-79.1948	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb003_mpn02	success	4	0	-79.6743	0	0	4	0	0	1	-79.6743	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb003_mpn03	success	4	0	-75.5275	0	0	4	0	0	1	-75.5275	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb004_mpn00	success	4	0	-71.7107	0	0	1	0	3	1	-71.7107	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb004_mpn01	success	4	0	-79.9569	0	0	1	0	3	1	-79.9569	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb004_mpn02	success	4	0	-75.9676	0	0	2	0	2	1	-75.9676	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb005_mpn00	success	4	0	-88.0791	0	3	1	0	0	1	-88.0791	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb005_mpn01	success	4	0	-93.4956	0	3	1	0	0	1	-93.4956	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb005_mpn02	success	4	0	-78.892	0	0	4	0	0	1	-78.892	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb005_mpn03	success	4	0	-72.3392	0	3	1	0	0	1	-72.3392	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb006_mpn00	success	4	0	-68.4715	0	0	4	0	0	1	-68.4715	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb006_mpn02	success	4	0	-64.0964	0	0	0	0	4	1	-64.0964	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb006_mpn03	success	4	0	-69.2455	0	0	0	0	4	1	-69.2455	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb007_mpn00	success	4	0	-78.4739	0	0	4	0	0	1	-78.4739	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb007_mpn01	success	4	0	-75.0881	0	0	4	0	0	1	-75.0881	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb007_mpn02	success	4	0	-84.1913	0	0	4	0	0	1	-84.1913	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P2_qrg_S_bb007_mpn03	success	4	0	-89.6405	0	0	4	0	0	1	-89.6405	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb000_mpn00	success	4	0	-91.5547	0	3	1	0	0	1	-91.5547	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb000_mpn01	success	4	0	-91.9955	0	1	3	0	0	1	-91.9955	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb000_mpn02	success	4	0	-74.151	0	1	3	0	0	1	-74.151	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb000_mpn03	success	4	0	-86.8281	0	0	4	0	0	1	-86.8281	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb001_mpn00	success	4	0	-61.6062	0	1	3	0	0	1	-61.6062	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb001_mpn01	success	4	0	-89.03	0	4	0	0	0	1	-89.03	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb001_mpn02	success	4	0	-71.795	0	2	2	0	0	1	-71.795	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb001_mpn03	success	4	0	-92.8849	0	3	1	0	0	1	-92.8849	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb002_mpn00	success	4	0	-98.8948	0	1	3	0	0	1	-98.8948	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb002_mpn02	success	4	0.25	-90.452	1	1	2	0	0	1	-90.452	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb002_mpn03	success	4	0	-99.8568	0	0	4	0	0	1	-99.8568	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb003_mpn00	success	4	0.5	-103.484	2	1	1	0	0	1	-103.484	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb003_mpn01	success	4	0	-93.3033	0	0	4	0	0	1	-93.3033	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb003_mpn02	success	4	0.5	-98.5742	2	2	0	0	0	1	-98.5742	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb003_mpn03	success	4	0	-85.6862	0	2	2	0	0	1	-85.6862	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb004_mpn00	success	4	0	-84.8961	0	3	1	0	0	1	-84.8961	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb004_mpn01	success	4	0	-91.5635	0	4	0	0	0	1	-91.5635	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb004_mpn02	success	4	0	-85.0619	0	0	4	0	0	1	-85.0619	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb004_mpn03	success	4	0	-68.2119	0	1	3	0	0	1	-68.2119	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb005_mpn01	success	4	0	-62.1466	0	3	1	0	0	1	-62.1466	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb005_mpn02	success	4	0	-81.4976	0	4	0	0	0	1	-81.4976	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb005_mpn03	success	4	0.25	-90.2204	1	3	0	0	0	1	-90.2204	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb006_mpn00	success	4	0	-86.6909	0	3	1	0	0	1	-86.6909	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb006_mpn01	success	4	0	-91.6061	0	2	2	0	0	1	-91.6061	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb006_mpn02	success	4	0	-81.5582	0	4	0	0	0	1	-81.5582	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb006_mpn03	success	4	0	-114.44	0	3	1	0	0	1	-114.44	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb007_mpn00	success	4	0	-87.339	0	3	1	0	0	1	-87.339	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb007_mpn01	success	4	0	-74.2058	0	3	1	0	0	1	-74.2058	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_L_bb007_mpn02	success	4	0	-75.6695	0	3	1	0	0	1	-75.6695	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb000_mpn00	success	4	0	-52.846	0	0	2	0	2	1	-52.846	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb000_mpn01	success	4	0	-74.4595	0	0	4	0	0	1	-74.4595	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb000_mpn02	success	4	0	-63.5429	0	0	3	0	1	1	-63.5429	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb001_mpn00	success	4	0	-63.5569	0	0	1	0	3	1	-63.5569	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb001_mpn01	success	4	0	-94.7433	0	0	4	0	0	1	-94.7433	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb001_mpn02	success	4	0	-97.2051	0	0	4	0	0	1	-97.2051	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb001_mpn03	success	4	0	-83.3245	0	0	4	0	0	1	-83.3245	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb002_mpn00	success	4	0	-57.12	0	0	2	0	2	1	-57.12	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb002_mpn01	success	4	0	-77.137	0	0	4	0	0	1	-77.137	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb002_mpn03	success	4	0	-57.4067	0	0	3	0	1	1	-57.4067	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb003_mpn00	success	4	0	-69.1223	0	0	3	0	1	1	-69.1223	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb003_mpn01	success	4	0	-89.5934	0	0	4	0	0	1	-89.5934	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb003_mpn03	success	4	0	-76.9287	0	0	3	0	1	1	-76.9287	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb004_mpn00	success	4	0	-95.0221	0	0	4	0	0	1	-95.0221	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb004_mpn01	success	4	0	-70.5286	0	0	1	0	3	1	-70.5286	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb004_mpn02	success	4	0	-58.5421	0	0	1	0	3	1	-58.5421	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb004_mpn03	success	4	0	-95.2497	0	0	2	0	2	1	-95.2497	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb005_mpn00	success	4	0.25	-68.3462	1	1	2	0	0	1	-68.3462	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb005_mpn01	success	4	0	-78.6295	0	0	4	0	0	1	-78.6295	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb005_mpn02	success	4	0	-81.3306	0	0	4	0	0	1	-81.3306	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb005_mpn03	success	4	0	-90.0065	0	1	3	0	0	1	-90.0065	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb006_mpn00	success	4	0	-62.9004	0	0	1	0	3	1	-62.9004	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb006_mpn02	success	4	0	-71.8096	0	0	4	0	0	1	-71.8096	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb006_mpn03	success	4	0	-73.8997	0	0	0	0	4	1	-73.8997	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb007_mpn00	success	4	0	-74.17	0	0	4	0	0	1	-74.17	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb007_mpn01	success	4	0	-80.9615	0	0	4	0	0	1	-80.9615	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb007_mpn02	success	4	0	-80.4449	0	0	4	0	0	1	-80.4449	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_ekg_S_bb007_mpn03	success	4	0	-74.1895	0	0	4	0	0	1	-74.1895	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb000_mpn00	success	4	0	-100.975	0	1	3	0	0	1	-100.975	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb000_mpn01	success	4	0	-90.3294	0	3	1	0	0	1	-90.3294	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb000_mpn02	success	4	0	-86.1254	0	1	3	0	0	1	-86.1254	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb000_mpn03	success	4	0	-86.2936	0	2	2	0	0	1	-86.2936	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb001_mpn00	success	4	0	-73.3998	0	1	3	0	0	1	-73.3998	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb001_mpn01	success	4	0	-83.6081	0	4	0	0	0	1	-83.6081	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb001_mpn02	success	4	0	-74.969	0	2	2	0	0	1	-74.969	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb001_mpn03	success	4	0	-76.1116	0	3	1	0	0	1	-76.1116	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb002_mpn00	success	4	0	-98.2561	0	0	4	0	0	1	-98.2561	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb002_mpn01	success	4	0	-104.742	0	1	3	0	0	1	-104.742	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb002_mpn03	success	4	0	-97.7614	0	0	4	0	0	1	-97.7614	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb003_mpn00	success	4	0	-88.4348	0	4	0	0	0	1	-88.4348	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb003_mpn01	success	4	0	-77.6301	0	2	2	0	0	1	-77.6301	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb003_mpn02	success	4	0.5	-91.3547	2	2	0	0	0	1	-91.3547	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb003_mpn03	success	4	0	-79.4477	0	0	4	0	0	1	-79.4477	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb004_mpn00	success	4	0	-100.247	0	2	2	0	0	1	-100.247	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb004_mpn01	success	4	0	-79.9288	0	1	3	0	0	1	-79.9288	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb004_mpn02	success	4	0	-91.6859	0	3	1	0	0	1	-91.6859	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb004_mpn03	success	4	0.25	-86.3134	1	3	0	0	0	1	-86.3134	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb005_mpn00	success	4	0	-94.981	0	3	1	0	0	1	-94.981	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb005_mpn01	success	4	0	-72.3352	0	3	1	0	0	1	-72.3352	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb005_mpn02	success	4	0	-85.9969	0	4	0	0	0	1	-85.9969	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb006_mpn00	success	4	0.25	-83.9903	1	3	0	0	0	1	-83.9903	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb006_mpn01	success	4	0	-83.3996	0	4	0	0	0	1	-83.3996	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb006_mpn02	success	4	0	-79.2227	0	4	0	0	0	1	-79.2227	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb006_mpn03	success	4	0.25	-75.9479	1	3	0	0	0	1	-75.9479	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb007_mpn00	success	4	0	-91.7587	0	2	2	0	0	1	-91.7587	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb007_mpn01	success	4	0	-82.7085	0	4	0	0	0	1	-82.7085	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_L_bb007_mpn02	success	4	0	-88.4057	0	4	0	0	0	1	-88.4057	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb000_mpn00	success	4	0	-54.471	0	0	3	0	1	1	-54.471	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb000_mpn01	success	4	0	-58.3585	0	0	2	0	2	1	-58.3585	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb000_mpn02	success	4	0	-80.3552	0	0	4	0	0	1	-80.3552	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn00	success	4	0	-73.948	0	0	4	0	0	1	-73.948	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn01	success	4	0	-83.3272	0	0	4	0	0	1	-83.3272	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn02	success	4	0	-79.8444	0	0	4	0	0	1	-79.8444	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03	success	4	0	-74.328	0	0	4	0	0	1	-74.328	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01	success	4	0	-73.4234	0	0	4	0	0	1	-73.4234	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00	success	4	0	-71.4871	0	0	4	0	0	1	-71.4871	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01	success	4	0	-84.1415	0	0	4	0	0	1	-84.1415	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02	success	4	0	-78.9755	0	0	4	0	0	1	-78.9755	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03	success	4	0	-83.9681	0	0	4	0	0	1	-83.9681	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn00	success	4	0	-88.3486	0	0	3	0	1	1	-88.3486	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn01	success	4	0	-85.3706	0	0	3	0	1	1	-85.3706	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn02	success	4	0	-60.8234	0	0	3	0	1	1	-60.8234	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn03	success	4	0	-90.5873	0	0	3	0	1	1	-90.5873	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb005_mpn00	success	4	0	-85.552	0	0	4	0	0	1	-85.552	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
