candidate_id	nbb2_status	monomer_pdb	geometry_report	sequence_validation_report	sequence_exact_match	monomer_qc_score	monomer_clash_score	ca_count	adjacent_ca_distance_min	adjacent_ca_distance_median	adjacent_ca_distance_max	adjacent_ca_distance_gt_6A	likely_sane_backbone
PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn00/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn00_sequence_validation.json	True	1.0		116	3.713662477931995	3.839107839068863	3.900269093280617	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn01/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn01_sequence_validation.json	True	1.0		116	3.708124728215059	3.8362390436467857	3.8963221119409512	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn02/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn02_sequence_validation.json	True	1.0		116	3.692128925159577	3.835442868822322	3.892404912133372	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn03/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn03_sequence_validation.json	True	1.0		116	3.6293212864115523	3.8353808155123272	3.9136551968715896	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn00/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn00_sequence_validation.json	True	1.0		114	3.7779314445871037	3.836117047223664	3.902704831267668	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn01/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn01_sequence_validation.json	True	1.0		114	3.7792058689624204	3.8415459127804272	3.9051699066749954	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn02/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn02_sequence_validation.json	True	1.0		114	3.7678702206949755	3.8372470600679343	3.907602973691161	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn03/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn03_sequence_validation.json	True	1.0		114	3.7485861334641895	3.8374065460933378	3.912131004963919	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn00/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn00_sequence_validation.json	True	1.0		119	3.710644957416432	3.84432009593374	3.897218110396183	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn01/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn01_sequence_validation.json	True	1.0		119	3.77029415298064	3.8437042029792043	3.902230772263475	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn02/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn02_sequence_validation.json	True	1.0		119	3.736227776782352	3.8385931016454458	3.895575053827098	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn03/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn03_sequence_validation.json	True	1.0		119	3.6470664924018044	3.8433291558231133	3.895908238139087	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn00/PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn00_sequence_validation.json	True	1.0		116	3.393628736323407	3.8351786138327375	3.904881816393424	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn01/PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn01_sequence_validation.json	True	1.0		116	3.752048640409663	3.8367957985798515	3.9011456009741545	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn02/PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn02_sequence_validation.json	True	1.0		116	3.750480502548973	3.838167270977126	3.895750633703343	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn00/PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn00_sequence_validation.json	True	1.0		117	3.7609216955421982	3.8462618215612934	3.9025343047819576	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn01/PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn01_sequence_validation.json	True	1.0		117	3.70195799543971	3.842369451263113	3.8965773442856233	0	True
PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn02/PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn02_sequence_validation.json	True	1.0		117	3.745896020980828	3.8361880819375895	3.9042394906050517	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn00/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn00_sequence_validation.json	True	1.0		120	3.673493977128587	3.833494098078149	3.90665521898209	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn01/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn01_sequence_validation.json	True	1.0		120	3.6918002383661013	3.8365751654307516	3.895998588295431	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn02/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn02_sequence_validation.json	True	1.0		120	3.764034139058784	3.8341390167806906	3.904792696161987	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn03/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn03_sequence_validation.json	True	1.0		120	3.7736208076594018	3.843276987155623	3.8995325360868565	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn00/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn00_sequence_validation.json	True	1.0		122	3.492057989209228	3.8398302045793646	3.895533467960453	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn01/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn01_sequence_validation.json	True	1.0		122	3.6732945702733946	3.8442935631920725	3.9008078650453935	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn02/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn02_sequence_validation.json	True	1.0		122	3.3471910611735325	3.8389860640538926	3.9144580723262323	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn03/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn03_sequence_validation.json	True	1.0		122	3.768242163131239	3.841382433447625	3.892904956456039	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn00/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn00_sequence_validation.json	True	1.0		120	3.532986555309827	3.843003382772386	3.9021458199303622	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn01/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn01_sequence_validation.json	True	1.0		120	3.755219434334032	3.8385968790692258	3.9041395979139883	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn02/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn02_sequence_validation.json	True	1.0		120	3.7784336701866295	3.84143944375022	3.9079762025887517	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn03/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn03_sequence_validation.json	True	1.0		120	3.76305035841935	3.8355814422327157	3.9020780361238288	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn00/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn00_sequence_validation.json	True	1.0		122	3.7720153764267716	3.8504860732120556	3.897287646556257	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn01/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn01_sequence_validation.json	True	1.0		122	3.7444910201521373	3.837581269497755	3.9258229710469625	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn02/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn02_sequence_validation.json	True	1.0		122	3.564211132915669	3.8418340672132105	3.949862529253392	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn03/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn03_sequence_validation.json	True	1.0		122	3.6572887498801636	3.8404308352058627	3.9195471677223126	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn00/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn00_sequence_validation.json	True	1.0		120	3.767246872717528	3.834022039581934	3.9051265024324118	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn01/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn01_sequence_validation.json	True	1.0		120	3.749148970099748	3.8368197768464447	3.8966299542040166	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn02/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn02_sequence_validation.json	True	1.0		120	3.7502418588672395	3.8391104438398225	3.9037844458934967	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn03/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn03_sequence_validation.json	True	1.0		120	3.123813854889564	3.841800098911967	3.8936345488502133	0	True
PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn00/PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn00_sequence_validation.json	True	1.0		124	3.77025052218019	3.8414098974204767	3.9021708061026747	0	True
