pair_id,nanobody_id,antigen_id,probability,prediction
4723,P1MCPUFP__CPUFP500K_0264__00180,pvrig_8x6b_chainB,0.40241315960884094,1
4724,P1MCPUFP__CPUFP500K_0175__00252,pvrig_8x6b_chainB,0.6720010638237,1
4725,P1MCPUFP__CPUFP500K_0385__00058,pvrig_8x6b_chainB,0.08981174975633621,0
4726,P1MCPUFP__CPUFP500K_0380__00551,pvrig_8x6b_chainB,0.29094064235687256,0
4727,P1MCPUFP__CPUFP500K_0303__00480,pvrig_8x6b_chainB,0.07948345690965652,0
4728,P1MCPUFP__CPUFP500K_0209__00593,pvrig_8x6b_chainB,0.23087188601493835,0
4729,P1MCPUFP__CPUFP500K_0212__00330,pvrig_8x6b_chainB,0.2355860322713852,0
4730,P1MCPUFP__CPUFP500K_0118__00215,pvrig_8x6b_chainB,0.49688297510147095,1
4731,P1MCPUFP__CPUFP500K_0329__00599,pvrig_8x6b_chainB,0.3395571708679199,1
4732,P1MCPUFP__CPUFP500K_0232__00474,pvrig_8x6b_chainB,0.2962285280227661,0
4733,P1MCPUFP__CPUFP500K_0139__00241,pvrig_8x6b_chainB,0.8998304009437561,1
4734,P1MCPUFP__CPUFP500K_0249__00697,pvrig_8x6b_chainB,0.436593234539032,1
4735,P1MCPUFP__CPUFP500K_0248__00889,pvrig_8x6b_chainB,0.6935360431671143,1
4736,P1MCPUFP__CPUFP500K_0154__00388,pvrig_8x6b_chainB,0.2383958399295807,0
4737,P1MCPUFP__CPUFP500K_0269__00396,pvrig_8x6b_chainB,0.5787022113800049,1
4738,P1MCPUFP__CPUFP500K_0264__00196,pvrig_8x6b_chainB,0.4824965000152588,1
4739,P1MCPUFP__CPUFP500K_0175__00268,pvrig_8x6b_chainB,0.24838291108608246,0
4740,P1MCPUFP__CPUFP500K_0385__00074,pvrig_8x6b_chainB,0.15538467466831207,0
4741,P1MCPUFP__CPUFP500K_0380__00579,pvrig_8x6b_chainB,0.49830737709999084,1
4742,P1MCPUFP__CPUFP500K_0303__00508,pvrig_8x6b_chainB,0.017432566732168198,0
4743,P1MCPUFP__CPUFP500K_0209__00609,pvrig_8x6b_chainB,0.3771933913230896,1
4744,P1MCPUFP__CPUFP500K_0212__00346,pvrig_8x6b_chainB,0.33662593364715576,1
4745,P1MCPUFP__CPUFP500K_0118__00231,pvrig_8x6b_chainB,0.5938103795051575,1
4746,P1MCPUFP__CPUFP500K_0329__00622,pvrig_8x6b_chainB,0.34122759103775024,1
4747,P1MCPUFP__CPUFP500K_0232__00490,pvrig_8x6b_chainB,0.276322603225708,0
4748,P1MCPUFP__CPUFP500K_0139__00257,pvrig_8x6b_chainB,0.8778047561645508,1
4749,P1MCPUFP__CPUFP500K_0249__00725,pvrig_8x6b_chainB,0.5420066714286804,1
4750,P1MCPUFP__CPUFP500K_0248__00905,pvrig_8x6b_chainB,0.6760468482971191,1
4751,P1MCPUFP__CPUFP500K_0154__00404,pvrig_8x6b_chainB,0.07296322286128998,0
4752,P1MCPUFP__CPUFP500K_0269__00413,pvrig_8x6b_chainB,0.6566965579986572,1
4753,P1MCPUFP__CPUFP500K_0264__00212,pvrig_8x6b_chainB,0.2214386910200119,0
4754,P1MCPUFP__CPUFP500K_0175__00284,pvrig_8x6b_chainB,0.5607814788818359,1
4755,P1MCPUFP__CPUFP500K_0385__00091,pvrig_8x6b_chainB,0.12973710894584656,0
4756,P1MCPUFP__CPUFP500K_0380__00606,pvrig_8x6b_chainB,0.1645825356245041,0
4757,P1MCPUFP__CPUFP500K_0303__00540,pvrig_8x6b_chainB,0.024446522817015648,0
4758,P1MCPUFP__CPUFP500K_0209__00625,pvrig_8x6b_chainB,0.3629380464553833,1
4759,P1MCPUFP__CPUFP500K_0212__00362,pvrig_8x6b_chainB,0.21863436698913574,0
4760,P1MCPUFP__CPUFP500K_0118__00247,pvrig_8x6b_chainB,0.6428414583206177,1
4761,P1MCPUFP__CPUFP500K_0329__00653,pvrig_8x6b_chainB,0.6831550598144531,1
4762,P1MCPUFP__CPUFP500K_0232__00506,pvrig_8x6b_chainB,0.23379641771316528,0
4763,P1MCPUFP__CPUFP500K_0139__00274,pvrig_8x6b_chainB,0.8420903086662292,1
4764,P1MCPUFP__CPUFP500K_0249__00764,pvrig_8x6b_chainB,0.44126415252685547,1
4765,P1MCPUFP__CPUFP500K_0248__00921,pvrig_8x6b_chainB,0.7478170394897461,1
4766,P1MCPUFP__CPUFP500K_0154__00420,pvrig_8x6b_chainB,0.2293337881565094,0
4767,P1MCPUFP__CPUFP500K_0269__00429,pvrig_8x6b_chainB,0.5742300152778625,1
4768,P1MCPUFP__CPUFP500K_0264__00228,pvrig_8x6b_chainB,0.5135429501533508,1
4769,P1MCPUFP__CPUFP500K_0175__00300,pvrig_8x6b_chainB,0.6048545837402344,1
4770,P1MCPUFP__CPUFP500K_0385__00107,pvrig_8x6b_chainB,0.08532300591468811,0
4771,P1MCPUFP__CPUFP500K_0380__00637,pvrig_8x6b_chainB,0.5097193717956543,1
4772,P1MCPUFP__CPUFP500K_0303__00568,pvrig_8x6b_chainB,0.032952312380075455,0
4773,P1MCPUFP__CPUFP500K_0209__00642,pvrig_8x6b_chainB,0.235568568110466,0
4774,P1MCPUFP__CPUFP500K_0212__00378,pvrig_8x6b_chainB,0.3219785690307617,1
4775,P1MCPUFP__CPUFP500K_0118__00263,pvrig_8x6b_chainB,0.6619136929512024,1
4776,P1MCPUFP__CPUFP500K_0329__00693,pvrig_8x6b_chainB,0.38227102160453796,1
4777,P1MCPUFP__CPUFP500K_0232__00527,pvrig_8x6b_chainB,0.45436739921569824,1
4778,P1MCPUFP__CPUFP500K_0139__00290,pvrig_8x6b_chainB,0.835671603679657,1
4779,P1MCPUFP__CPUFP500K_0249__00794,pvrig_8x6b_chainB,0.7193551063537598,1
4780,P1MCPUFP__CPUFP500K_0248__00937,pvrig_8x6b_chainB,0.3696654140949249,1
4781,P1MCPUFP__CPUFP500K_0154__00436,pvrig_8x6b_chainB,0.08920758217573166,0
4782,P1MCPUFP__CPUFP500K_0269__00449,pvrig_8x6b_chainB,0.4339327812194824,1
4783,P1MCPUFP__CPUFP500K_0264__00244,pvrig_8x6b_chainB,0.49518850445747375,1
4784,P1MCPUFP__CPUFP500K_0175__00316,pvrig_8x6b_chainB,0.5743345618247986,1
4785,P1MCPUFP__CPUFP500K_0385__00123,pvrig_8x6b_chainB,0.05226387456059456,0
4786,P1MCPUFP__CPUFP500K_0380__00664,pvrig_8x6b_chainB,0.30031293630599976,1
4787,P1MCPUFP__CPUFP500K_0303__00590,pvrig_8x6b_chainB,0.059800729155540466,0
4788,P1MCPUFP__CPUFP500K_0209__00661,pvrig_8x6b_chainB,0.4509618282318115,1
4789,P1MCPUFP__CPUFP500K_0212__00394,pvrig_8x6b_chainB,0.2397122085094452,0
4790,P1MCPUFP__CPUFP500K_0118__00279,pvrig_8x6b_chainB,0.5782046318054199,1
4791,P1MCPUFP__CPUFP500K_0329__00721,pvrig_8x6b_chainB,0.43100282549858093,1
4792,P1MCPUFP__CPUFP500K_0232__00543,pvrig_8x6b_chainB,0.3386852741241455,1
4793,P1MCPUFP__CPUFP500K_0139__00306,pvrig_8x6b_chainB,0.8308765888214111,1
4794,P1MCPUFP__CPUFP500K_0249__00836,pvrig_8x6b_chainB,0.4427418112754822,1
4795,P1MCPUFP__CPUFP500K_0252__00016,pvrig_8x6b_chainB,0.4779164791107178,1
4796,P1MCPUFP__CPUFP500K_0154__00454,pvrig_8x6b_chainB,0.13074463605880737,0
4797,P1MCPUFP__CPUFP500K_0269__00467,pvrig_8x6b_chainB,0.3922453224658966,1
4798,P1MCPUFP__CPUFP500K_0264__00260,pvrig_8x6b_chainB,0.6021922826766968,1
4799,P1MCPUFP__CPUFP500K_0175__00332,pvrig_8x6b_chainB,0.6368988156318665,1
4800,P1MCPUFP__CPUFP500K_0385__00139,pvrig_8x6b_chainB,0.27549102902412415,0
4801,P1MCPUFP__CPUFP500K_0380__00686,pvrig_8x6b_chainB,0.752129852771759,1
4802,P1MCPUFP__CPUFP500K_0303__00625,pvrig_8x6b_chainB,0.02702607400715351,0
4803,P1MCPUFP__CPUFP500K_0209__00680,pvrig_8x6b_chainB,0.4318844676017761,1
4804,P1MCPUFP__CPUFP500K_0212__00410,pvrig_8x6b_chainB,0.3153418004512787,1
4805,P1MCPUFP__CPUFP500K_0118__00295,pvrig_8x6b_chainB,0.42271286249160767,1
4806,P1MCPUFP__CPUFP500K_0329__00762,pvrig_8x6b_chainB,0.4980336129665375,1
4807,P1MCPUFP__CPUFP500K_0232__00559,pvrig_8x6b_chainB,0.4713730812072754,1
4808,P1MCPUFP__CPUFP500K_0139__00322,pvrig_8x6b_chainB,0.78862464427948,1
4809,P1MCPUFP__CPUFP500K_0249__00869,pvrig_8x6b_chainB,0.45581457018852234,1
4810,P1MCPUFP__CPUFP500K_0252__00033,pvrig_8x6b_chainB,0.17711208760738373,0
4811,P1MCPUFP__CPUFP500K_0154__00470,pvrig_8x6b_chainB,0.3259243071079254,1
4812,P1MCPUFP__CPUFP500K_0269__00486,pvrig_8x6b_chainB,0.24921287596225739,0
4813,P1MCPUFP__CPUFP500K_0264__00276,pvrig_8x6b_chainB,0.38653501868247986,1
4814,P1MCPUFP__CPUFP500K_0175__00348,pvrig_8x6b_chainB,0.6487448215484619,1
4815,P1MCPUFP__CPUFP500K_0385__00155,pvrig_8x6b_chainB,0.24444212019443512,0
4816,P1MCPUFP__CPUFP500K_0380__00718,pvrig_8x6b_chainB,0.2725619375705719,0
4817,P1MCPUFP__CPUFP500K_0303__00645,pvrig_8x6b_chainB,0.04106111824512482,0
4818,P1MCPUFP__CPUFP500K_0209__00698,pvrig_8x6b_chainB,0.3350004255771637,1
4819,P1MCPUFP__CPUFP500K_0212__00426,pvrig_8x6b_chainB,0.29983529448509216,0
4820,P1MCPUFP__CPUFP500K_0118__00311,pvrig_8x6b_chainB,0.5434058904647827,1
4821,P1MCPUFP__CPUFP500K_0329__00800,pvrig_8x6b_chainB,0.5763840675354004,1
4822,P1MCPUFP__CPUFP500K_0232__00577,pvrig_8x6b_chainB,0.6290268898010254,1
4823,P1MCPUFP__CPUFP500K_0139__00338,pvrig_8x6b_chainB,0.7554014921188354,1
4824,P1MCPUFP__CPUFP500K_0249__00889,pvrig_8x6b_chainB,0.6077834963798523,1
4825,P1MCPUFP__CPUFP500K_0252__00049,pvrig_8x6b_chainB,0.2315656989812851,0
4826,P1MCPUFP__CPUFP500K_0154__00487,pvrig_8x6b_chainB,0.09670398384332657,0
4827,P1MCPUFP__CPUFP500K_0269__00503,pvrig_8x6b_chainB,0.41741296648979187,1
4828,P1MCPUFP__CPUFP500K_0264__00292,pvrig_8x6b_chainB,0.5147993564605713,1
4829,P1MCPUFP__CPUFP500K_0175__00364,pvrig_8x6b_chainB,0.4825781583786011,1
4830,P1MCPUFP__CPUFP500K_0385__00171,pvrig_8x6b_chainB,0.14053769409656525,0
4831,P1MCPUFP__CPUFP500K_0380__00752,pvrig_8x6b_chainB,0.3270258903503418,1
4832,P1MCPUFP__CPUFP500K_0303__00674,pvrig_8x6b_chainB,0.029265113174915314,0
4833,P1MCPUFP__CPUFP500K_0209__00716,pvrig_8x6b_chainB,0.4473082721233368,1
4834,P1MCPUFP__CPUFP500K_0212__00442,pvrig_8x6b_chainB,0.3050863742828369,1
4835,P1MCPUFP__CPUFP500K_0118__00327,pvrig_8x6b_chainB,0.5573987364768982,1
4836,P1MCPUFP__CPUFP500K_0329__00836,pvrig_8x6b_chainB,0.31628260016441345,1
4837,P1MCPUFP__CPUFP500K_0232__00593,pvrig_8x6b_chainB,0.23822636902332306,0
4838,P1MCPUFP__CPUFP500K_0139__00354,pvrig_8x6b_chainB,0.8015337586402893,1
4839,P1MCPUFP__CPUFP500K_0249__00919,pvrig_8x6b_chainB,0.4026485085487366,1
4840,P1MCPUFP__CPUFP500K_0252__00065,pvrig_8x6b_chainB,0.22417525947093964,0
4841,P1MCPUFP__CPUFP500K_0154__00503,pvrig_8x6b_chainB,0.2195141315460205,0
4842,P1MCPUFP__CPUFP500K_0269__00522,pvrig_8x6b_chainB,0.7424014210700989,1
4843,P1MCPUFP__CPUFP500K_0273__00782,pvrig_8x6b_chainB,0.30815884470939636,1
4844,P1MCPUFP__CPUFP500K_0385__00186,pvrig_8x6b_chainB,0.07696209102869034,0
4845,P1MCPUFP__CPUFP500K_0303__00701,pvrig_8x6b_chainB,0.09198519587516785,0
4846,P1MCPUFP__CPUFP500K_0110__00345,pvrig_8x6b_chainB,0.44249024987220764,1
4847,P1MCPUFP__CPUFP500K_0118__00340,pvrig_8x6b_chainB,0.6153712272644043,1
4848,P1MCPUFP__CPUFP500K_0130__00910,pvrig_8x6b_chainB,0.704434335231781,1
4849,P1MCPUFP__CPUFP500K_0139__00366,pvrig_8x6b_chainB,0.8721520900726318,1
4850,P1MCPUFP__CPUFP500K_0146__00726,pvrig_8x6b_chainB,0.6030483841896057,1
4851,P1MCPUFP__CPUFP500K_0154__00514,pvrig_8x6b_chainB,0.14774958789348602,0
4852,P1MCPUFP__CPUFP500K_0166__00380,pvrig_8x6b_chainB,0.4239443838596344,1
4853,P1MCPUFP__CPUFP500K_0175__00391,pvrig_8x6b_chainB,0.27306774258613586,0
4854,P1MCPUFP__CPUFP500K_0187__00309,pvrig_8x6b_chainB,0.06367543339729309,0
4855,P1MCPUFP__CPUFP500K_0504__00651,pvrig_8x6b_chainB,0.2978868782520294,0
4856,P1MCPUFP__CPUFP500K_0212__00466,pvrig_8x6b_chainB,0.10470961034297943,0
4857,P1MCPUFP__CPUFP500K_0224__00328,pvrig_8x6b_chainB,0.5479435920715332,1
4858,P1MCPUFP__CPUFP500K_0232__00616,pvrig_8x6b_chainB,0.22045543789863586,0
4859,P1MCPUFP__CPUFP500K_0236__00344,pvrig_8x6b_chainB,0.6729589104652405,1
4860,P1MCPUFP__CPUFP500K_0252__00087,pvrig_8x6b_chainB,0.27460503578186035,0
4861,P1MCPUFP__CPUFP500K_0260__00364,pvrig_8x6b_chainB,0.030606267973780632,0
4862,P1MCPUFP__CPUFP500K_0264__00329,pvrig_8x6b_chainB,0.5189394354820251,1
4863,P1MCPUFP__CPUFP500K_0272__00328,pvrig_8x6b_chainB,0.6251409649848938,1
4864,P1MCPUFP__CPUFP500K_0380__00813,pvrig_8x6b_chainB,0.42810893058776855,1
4865,P1MCPUFP__CPUFP500K_0209__00754,pvrig_8x6b_chainB,0.5168783664703369,1
4866,P1MCPUFP__CPUFP500K_0221__00668,pvrig_8x6b_chainB,0.7294161319732666,1
4867,P1MCPUFP__CPUFP500K_0329__00891,pvrig_8x6b_chainB,0.3631558418273926,1
4868,P1MCPUFP__CPUFP500K_0237__00675,pvrig_8x6b_chainB,0.8239369988441467,1
4869,P1MCPUFP__CPUFP500K_0345__00025,pvrig_8x6b_chainB,0.4309624433517456,1
4870,P1MCPUFP__CPUFP500K_0261__00129,pvrig_8x6b_chainB,0.2257591336965561,0
4871,P1MCPUFP__CPUFP500K_0269__00557,pvrig_8x6b_chainB,0.39819028973579407,1
4872,P1MCPUFP__CPUFP500K_0273__00816,pvrig_8x6b_chainB,0.39060452580451965,1
4873,P1MCPUFP__CPUFP500K_0385__00219,pvrig_8x6b_chainB,0.3058655858039856,1
4874,P1MCPUFP__CPUFP500K_0303__00771,pvrig_8x6b_chainB,0.1255258470773697,0
4875,P1MCPUFP__CPUFP500K_0110__00377,pvrig_8x6b_chainB,0.47537338733673096,1
4876,P1MCPUFP__CPUFP500K_0118__00372,pvrig_8x6b_chainB,0.47886425256729126,1
4877,P1MCPUFP__CPUFP500K_0131__00005,pvrig_8x6b_chainB,0.5133159160614014,1
4878,P1MCPUFP__CPUFP500K_0139__00399,pvrig_8x6b_chainB,0.868521511554718,1
4879,P1MCPUFP__CPUFP500K_0146__00760,pvrig_8x6b_chainB,0.5636312961578369,1
4880,P1MCPUFP__CPUFP500K_0154__00548,pvrig_8x6b_chainB,0.11511879414319992,0
4881,P1MCPUFP__CPUFP500K_0166__00412,pvrig_8x6b_chainB,0.3508993983268738,1
4882,P1MCPUFP__CPUFP500K_0175__00423,pvrig_8x6b_chainB,0.6570393443107605,1
4883,P1MCPUFP__CPUFP500K_0187__00341,pvrig_8x6b_chainB,0.19368350505828857,0
4884,P1MCPUFP__CPUFP500K_0504__00684,pvrig_8x6b_chainB,0.3464309573173523,1
4885,P1MCPUFP__CPUFP500K_0212__00498,pvrig_8x6b_chainB,0.405469685792923,1
4886,P1MCPUFP__CPUFP500K_0224__00360,pvrig_8x6b_chainB,0.5276830196380615,1
4887,P1MCPUFP__CPUFP500K_0232__00651,pvrig_8x6b_chainB,0.3092118203639984,1
4888,P1MCPUFP__CPUFP500K_0236__00377,pvrig_8x6b_chainB,0.7268940806388855,1
4889,P1MCPUFP__CPUFP500K_0252__00119,pvrig_8x6b_chainB,0.22519131004810333,0
4890,P1MCPUFP__CPUFP500K_0260__00398,pvrig_8x6b_chainB,0.15031127631664276,0
4891,P1MCPUFP__CPUFP500K_0264__00362,pvrig_8x6b_chainB,0.5691947937011719,1
4892,P1MCPUFP__CPUFP500K_0272__00361,pvrig_8x6b_chainB,0.5018594861030579,1
4893,P1MCPUFP__CPUFP500K_0380__00869,pvrig_8x6b_chainB,0.22437798976898193,0
4894,P1MCPUFP__CPUFP500K_0209__00789,pvrig_8x6b_chainB,0.5262659192085266,1
4895,P1MCPUFP__CPUFP500K_0221__00716,pvrig_8x6b_chainB,0.8016003370285034,1
4896,P1MCPUFP__CPUFP500K_0333__00017,pvrig_8x6b_chainB,0.3364803194999695,1
4897,P1MCPUFP__CPUFP500K_0237__00709,pvrig_8x6b_chainB,0.8314253687858582,1
4898,P1MCPUFP__CPUFP500K_0345__00057,pvrig_8x6b_chainB,0.5137684345245361,1
4899,P1MCPUFP__CPUFP500K_0261__00180,pvrig_8x6b_chainB,0.2363002598285675,0
4900,P1MCPUFP__CPUFP500K_0269__00596,pvrig_8x6b_chainB,0.6107120513916016,1
4901,P1MCPUFP__CPUFP500K_0273__00850,pvrig_8x6b_chainB,0.5418038964271545,1
4902,P1MCPUFP__CPUFP500K_0385__00252,pvrig_8x6b_chainB,0.05134064704179764,0
4903,P1MCPUFP__CPUFP500K_0303__00827,pvrig_8x6b_chainB,0.04084254801273346,0
4904,P1MCPUFP__CPUFP500K_0110__00410,pvrig_8x6b_chainB,0.5290292501449585,1
4905,P1MCPUFP__CPUFP500K_0118__00404,pvrig_8x6b_chainB,0.41464120149612427,1
4906,P1MCPUFP__CPUFP500K_0131__00039,pvrig_8x6b_chainB,0.5147498846054077,1
4907,P1MCPUFP__CPUFP500K_0139__00432,pvrig_8x6b_chainB,0.8320367932319641,1
4908,P1MCPUFP__CPUFP500K_0146__00794,pvrig_8x6b_chainB,0.6254963874816895,1
4909,P1MCPUFP__CPUFP500K_0154__00580,pvrig_8x6b_chainB,0.10750047862529755,0
4910,P1MCPUFP__CPUFP500K_0166__00445,pvrig_8x6b_chainB,0.296895831823349,0
4911,P1MCPUFP__CPUFP500K_0175__00456,pvrig_8x6b_chainB,0.5315035581588745,1
4912,P1MCPUFP__CPUFP500K_0187__00373,pvrig_8x6b_chainB,0.1338539719581604,0
4913,P1MCPUFP__CPUFP500K_0504__00716,pvrig_8x6b_chainB,0.3607519865036011,1
4914,P1MCPUFP__CPUFP500K_0212__00530,pvrig_8x6b_chainB,0.2771751284599304,0
4915,P1MCPUFP__CPUFP500K_0224__00392,pvrig_8x6b_chainB,0.5950707793235779,1
4916,P1MCPUFP__CPUFP500K_0232__00685,pvrig_8x6b_chainB,0.5211655497550964,1
4917,P1MCPUFP__CPUFP500K_0236__00409,pvrig_8x6b_chainB,0.6714553236961365,1
4918,P1MCPUFP__CPUFP500K_0252__00151,pvrig_8x6b_chainB,0.6845706105232239,1
4919,P1MCPUFP__CPUFP500K_0260__00432,pvrig_8x6b_chainB,0.05263424292206764,0
4920,P1MCPUFP__CPUFP500K_0264__00395,pvrig_8x6b_chainB,0.5811144709587097,1
4921,P1MCPUFP__CPUFP500K_0272__00394,pvrig_8x6b_chainB,0.6432698369026184,1
4922,P1MCPUFP__CPUFP500K_0380__00926,pvrig_8x6b_chainB,0.13110806047916412,0
4923,P1MCPUFP__CPUFP500K_0209__00825,pvrig_8x6b_chainB,0.38773155212402344,1
4924,P1MCPUFP__CPUFP500K_0221__00762,pvrig_8x6b_chainB,0.6698394417762756,1
4925,P1MCPUFP__CPUFP500K_0333__00049,pvrig_8x6b_chainB,0.4423764646053314,1
4926,P1MCPUFP__CPUFP500K_0237__00741,pvrig_8x6b_chainB,0.814484179019928,1
4927,P1MCPUFP__CPUFP500K_0345__00090,pvrig_8x6b_chainB,0.4970530867576599,1
4928,P1MCPUFP__CPUFP500K_0261__00227,pvrig_8x6b_chainB,0.4119153320789337,1
4929,P1MCPUFP__CPUFP500K_0269__00633,pvrig_8x6b_chainB,0.5928356051445007,1
4930,P1MCPUFP__CPUFP500K_0273__00882,pvrig_8x6b_chainB,0.5986444354057312,1
4931,P1MCPUFP__CPUFP500K_0385__00287,pvrig_8x6b_chainB,0.04039446637034416,0
4932,P1MCPUFP__CPUFP500K_0303__00886,pvrig_8x6b_chainB,0.04114669933915138,0
4933,P1MCPUFP__CPUFP500K_0110__00442,pvrig_8x6b_chainB,0.3017086684703827,1
4934,P1MCPUFP__CPUFP500K_0118__00436,pvrig_8x6b_chainB,0.5980993509292603,1
4935,P1MCPUFP__CPUFP500K_0131__00075,pvrig_8x6b_chainB,0.2874275743961334,0
4936,P1MCPUFP__CPUFP500K_0139__00465,pvrig_8x6b_chainB,0.8237580060958862,1
4937,P1MCPUFP__CPUFP500K_0146__00829,pvrig_8x6b_chainB,0.8216764330863953,1
4938,P1MCPUFP__CPUFP500K_0154__00614,pvrig_8x6b_chainB,0.05821605771780014,0
4939,P1MCPUFP__CPUFP500K_0166__00479,pvrig_8x6b_chainB,0.4415532648563385,1
4940,P1MCPUFP__CPUFP500K_0175__00488,pvrig_8x6b_chainB,0.48684918880462646,1
4941,P1MCPUFP__CPUFP500K_0187__00405,pvrig_8x6b_chainB,0.10892041772603989,0
4942,P1MCPUFP__CPUFP500K_0504__00749,pvrig_8x6b_chainB,0.491079717874527,1
4943,P1MCPUFP__CPUFP500K_0212__00562,pvrig_8x6b_chainB,0.3154764473438263,1
4944,P1MCPUFP__CPUFP500K_0224__00424,pvrig_8x6b_chainB,0.6784064173698425,1
4945,P1MCPUFP__CPUFP500K_0232__00718,pvrig_8x6b_chainB,0.5753796100616455,1
4946,P1MCPUFP__CPUFP500K_0236__00441,pvrig_8x6b_chainB,0.6750803589820862,1
4947,P1MCPUFP__CPUFP500K_0252__00183,pvrig_8x6b_chainB,0.6097085475921631,1
4948,P1MCPUFP__CPUFP500K_0260__00466,pvrig_8x6b_chainB,0.12401971220970154,0
4949,P1MCPUFP__CPUFP500K_0264__00427,pvrig_8x6b_chainB,0.2687825560569763,0
4950,P1MCPUFP__CPUFP500K_0272__00426,pvrig_8x6b_chainB,0.4531554877758026,1
4951,P1MCPUFP__CPUFP500K_0384__00026,pvrig_8x6b_chainB,0.1536412239074707,0
4952,P1MCPUFP__CPUFP500K_0209__00861,pvrig_8x6b_chainB,0.4216424226760864,1
4953,P1MCPUFP__CPUFP500K_0221__00801,pvrig_8x6b_chainB,0.7657522559165955,1
4954,P1MCPUFP__CPUFP500K_0333__00081,pvrig_8x6b_chainB,0.29255250096321106,0
4955,P1MCPUFP__CPUFP500K_0237__00774,pvrig_8x6b_chainB,0.8137259483337402,1
4956,P1MCPUFP__CPUFP500K_0345__00123,pvrig_8x6b_chainB,0.2563982605934143,0
4957,P1MCPUFP__CPUFP500K_0261__00276,pvrig_8x6b_chainB,0.3025999069213867,1
4958,P1MCPUFP__CPUFP500K_0269__00676,pvrig_8x6b_chainB,0.4190579354763031,1
4959,P1MCPUFP__CPUFP500K_0273__00915,pvrig_8x6b_chainB,0.22115837037563324,0
4960,P1MCPUFP__CPUFP500K_0385__00319,pvrig_8x6b_chainB,0.24472059309482574,0
4961,P1MCPUFP__CPUFP500K_0306__00004,pvrig_8x6b_chainB,0.40404123067855835,1
4962,P1MCPUFP__CPUFP500K_0110__00475,pvrig_8x6b_chainB,0.3629327714443207,1
4963,P1MCPUFP__CPUFP500K_0118__00468,pvrig_8x6b_chainB,0.6242949366569519,1
4964,P1MCPUFP__CPUFP500K_0131__00114,pvrig_8x6b_chainB,0.3700898289680481,1
4965,P1MCPUFP__CPUFP500K_0139__00497,pvrig_8x6b_chainB,0.8559458255767822,1
4966,P1MCPUFP__CPUFP500K_0146__00864,pvrig_8x6b_chainB,0.48113903403282166,1
4967,P1MCPUFP__CPUFP500K_0154__00649,pvrig_8x6b_chainB,0.10574202984571457,0
4968,P1MCPUFP__CPUFP500K_0166__00511,pvrig_8x6b_chainB,0.32694748044013977,1
4969,P1MCPUFP__CPUFP500K_0175__00520,pvrig_8x6b_chainB,0.2837768793106079,0
4970,P1MCPUFP__CPUFP500K_0187__00437,pvrig_8x6b_chainB,0.16808897256851196,0
4971,P1MCPUFP__CPUFP500K_0504__00782,pvrig_8x6b_chainB,0.5782267451286316,1
4972,P1MCPUFP__CPUFP500K_0212__00594,pvrig_8x6b_chainB,0.3333711624145508,1
4973,P1MCPUFP__CPUFP500K_0224__00456,pvrig_8x6b_chainB,0.6577920913696289,1
4974,P1MCPUFP__CPUFP500K_0232__00751,pvrig_8x6b_chainB,0.4875951111316681,1
4975,P1MCPUFP__CPUFP500K_0236__00473,pvrig_8x6b_chainB,0.711879312992096,1
4976,P1MCPUFP__CPUFP500K_0252__00215,pvrig_8x6b_chainB,0.2793501019477844,0
4977,P1MCPUFP__CPUFP500K_0260__00502,pvrig_8x6b_chainB,0.0475655198097229,0
4978,P1MCPUFP__CPUFP500K_0264__00459,pvrig_8x6b_chainB,0.5639771223068237,1
4979,P1MCPUFP__CPUFP500K_0272__00458,pvrig_8x6b_chainB,0.5342899560928345,1
4980,P1MCPUFP__CPUFP500K_0384__00059,pvrig_8x6b_chainB,0.1500299572944641,0
4981,P1MCPUFP__CPUFP500K_0209__00896,pvrig_8x6b_chainB,0.33213990926742554,1
4982,P1MCPUFP__CPUFP500K_0221__00842,pvrig_8x6b_chainB,0.6181731820106506,1
4983,P1MCPUFP__CPUFP500K_0333__00117,pvrig_8x6b_chainB,0.4435799717903137,1
4984,P1MCPUFP__CPUFP500K_0237__00809,pvrig_8x6b_chainB,0.856243371963501,1
4985,P1MCPUFP__CPUFP500K_0345__00156,pvrig_8x6b_chainB,0.5680631399154663,1
4986,P1MCPUFP__CPUFP500K_0261__00327,pvrig_8x6b_chainB,0.1677839756011963,0
4987,P1MCPUFP__CPUFP500K_0269__00718,pvrig_8x6b_chainB,0.5748679637908936,1
4988,P1MCPUFP__CPUFP500K_0277__00012,pvrig_8x6b_chainB,0.3458712697029114,1
4989,P1MCPUFP__CPUFP500K_0385__00351,pvrig_8x6b_chainB,0.05680171400308609,0
4990,P1MCPUFP__CPUFP500K_0306__00037,pvrig_8x6b_chainB,0.28927332162857056,0
4991,P1MCPUFP__CPUFP500K_0110__00508,pvrig_8x6b_chainB,0.5235123634338379,1
4992,P1MCPUFP__CPUFP500K_0118__00500,pvrig_8x6b_chainB,0.591813325881958,1
4993,P1MCPUFP__CPUFP500K_0131__00151,pvrig_8x6b_chainB,0.4912641644477844,1
4994,P1MCPUFP__CPUFP500K_0139__00529,pvrig_8x6b_chainB,0.8407378196716309,1
4995,P1MCPUFP__CPUFP500K_0146__00896,pvrig_8x6b_chainB,0.6415421962738037,1
4996,P1MCPUFP__CPUFP500K_0154__00684,pvrig_8x6b_chainB,0.05677157640457153,0
