candidate_id	seed	gpu_id	source_table	status	rf2_status	rf2_reason	old_gate_status	formal_multiseed_gate_status	interaction_pae	pred_lddt	pae	target_aligned_antibody_rmsd	target_aligned_cdr_rmsd	framework_aligned_antibody_rmsd	framework_aligned_cdr_rmsd	rf2_output_pdb	rf2_failure_label_policy
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn01	44	7	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	14.2	0.91	7.84	5.98	6.27	0.49	0.63	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_7/output/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn02	42	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.79	0.92	8.6	15.97	15.44	0.55	0.83	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_1/output/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn02	43	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.93	0.92	8.66	17.43	16.72	0.54	0.8	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_1/output/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn02	44	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.69	0.92	8.54	19.55	14.58	0.55	0.8	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_1/output/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn03	42	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	18.07	0.9	9.88	25.76	23.55	0.51	0.73	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_2/output/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn03	43	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	17.86	0.9	9.78	23.05	14.98	0.51	0.68	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_2/output/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn03	44	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	17.66	0.9	9.66	22.76	17.54	0.49	0.67	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_2/output/PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn00	42	3	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.78	0.9	8.66	16.13	18.1	0.88	1.71	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_3/output/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn00	43	3	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.36	0.9	8.45	16.37	18.08	0.88	1.73	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_3/output/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn00	44	3	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.89	0.9	8.73	15.55	17.63	0.88	1.73	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_3/output/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn01	42	4	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	17.12	0.9	9.42	14.29	16.16	0.88	1.74	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_4/output/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn01	43	4	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	16.75	0.9	9.23	13.77	16.05	0.87	1.71	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_4/output/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn01	44	4	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	16.97	0.9	9.35	11.19	13.41	0.89	1.76	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_4/output/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn02	42	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.69	0.88	8.84	10.09	11.79	0.58	0.89	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_5/output/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn02	43	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	16.95	0.89	9.37	12.05	14.36	0.9	1.76	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_5/output/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn02	44	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	16.98	0.89	9.37	11.71	14.0	0.88	1.74	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_5/output/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn03	42	7	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.57	0.9	8.56	13.58	15.25	0.84	1.64	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_7/output/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn03	43	7	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.69	0.9	8.63	13.41	14.95	0.84	1.64	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_7/output/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn03	44	7	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	16.1	0.9	8.83	13.56	15.72	0.85	1.67	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_7/output/PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn00	42	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	12.19	0.9	6.87	23.12	17.03	0.54	0.72	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_1/output/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn00	43	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	14.49	0.91	8.02	21.91	16.55	0.52	0.72	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_1/output/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn00	44	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	12.38	0.9	6.95	22.38	16.13	0.54	0.73	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_1/output/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn01	42	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	14.45	0.9	7.99	20.69	16.6	0.48	0.58	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_2/output/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn01	43	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	14.41	0.9	7.97	15.31	10.63	0.49	0.57	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_2/output/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn01	44	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	13.6	0.9	7.57	12.74	8.74	0.5	0.57	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_2/output/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn02	42	3	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	16.98	0.91	9.24	29.85	18.18	0.52	0.7	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_3/output/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn02	43	3	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	17.01	0.9	9.27	28.78	17.41	0.5	0.64	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_3/output/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn02	44	3	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	17.05	0.9	9.28	24.8	15.52	0.54	0.74	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_3/output/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn03	42	4	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	4.04	0.91	2.8	37.61	25.65	0.51	0.63	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_4/output/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn03	43	4	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	17.17	0.91	9.35	34.06	18.05	0.5	0.63	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_4/output/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn03	44	4	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	16.83	0.91	9.18	35.01	18.96	0.49	0.61	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_4/output/PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn00	42	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.57	0.9	8.76	35.75	26.29	3.1	6.89	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_5/output/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn00	43	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	14.35	0.89	8.17	42.24	28.2	3.23	7.15	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_5/output/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn00	44	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.99	0.9	8.98	20.66	15.82	3.1	6.88	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_5/output/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn01	42	7	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.5	0.9	8.69	35.59	27.26	3.11	6.89	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_7/output/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn01	43	7	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	13.69	0.89	7.77	43.16	26.26	3.24	7.19	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_7/output/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn01	44	7	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.43	0.89	8.66	34.81	28.23	3.04	6.74	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_7/output/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn02	42	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	16.41	0.91	8.98	36.89	39.02	0.76	1.4	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_1/output/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn02	43	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	17.45	0.91	9.48	38.18	33.66	0.73	1.33	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_1/output/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn02	44	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	17.31	0.91	9.42	35.86	30.94	0.72	1.31	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_1/output/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn03	42	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	13.4	0.89	7.8	20.91	16.63	2.63	5.8	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_2/output/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn03	43	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	14.56	0.89	8.35	16.11	11.68	2.69	5.94	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_2/output/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn03	44	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	14.77	0.89	8.47	21.97	16.2	2.64	5.84	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_2/output/PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn00	42	3	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	7.84	0.9	4.67	3.74	2.51	0.53	0.64	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_3/output/PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn00	43	3	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	7.6	0.9	4.53	3.56	2.32	0.53	0.62	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_3/output/PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn00	44	3	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	6.58	0.9	4.03	3.93	2.64	0.54	0.64	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_3/output/PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn01	42	4	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	6.35	0.9	3.94	4.16	2.68	0.54	0.66	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_4/output/PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn01	43	4	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	4.85	0.91	3.19	5.24	3.22	0.53	0.65	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_4/output/PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn01	44	4	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	6.56	0.9	4.05	4.27	2.81	0.55	0.68	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_4/output/PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn02	42	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	10.69	0.9	6.06	7.78	5.51	0.52	0.62	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_5/output/PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn02_best.pdb	qc_status_only
