candidate_id	model_path	model_sha256	selected_model	haddock_score	vdw_energy	electrostatic_energy	desolvation_energy	air_energy	buried_surface_area	remark_count	haddock_remark_parse_status
PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_1.pdb.gz	da3079ba7f11c52c536ad5e4c513793a96a5c102b8d8a9508090e9e93db3129f	true	-62.9076	-38.2228	-123.007	-7.7252	76.4174	1159.62	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_1.pdb.gz	996dab025e158379b4fb6ec1efb8ef893b84d78dd46bc0b1a1e8dbb5411d1d78	true	-55.6788	-26.9136	-81.8513	-13.3973	10.0228	1222.73	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_1.pdb.gz	07a26f8d02fb7638a127bfa4f8c434ea806398f6531299404b68e978c6e48400	true	-52.344	-36.3176	-88.6088	-10.3857	120.81	1302.91	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_2.pdb.gz	8ed2f62ff9704bacf5a50f1cb14d33524d7baba451ddaf66edfaf52686eeace6	true	-50.1135	-35.6259	-56.2053	-13.8297	105.833	1294.21	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_3.pdb.gz	54dfe3d55695f380fa8016aedce74bfefd0547952e3b818f280ea4471ca0ec70	true	-48.511	-29.7476	-101.621	-11.3293	128.899	1285.37	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	2634b7e6b0a755588dc5e81f274f35911eddee07586c272b0a05d83126738a2a	true	-73.4234	-39.8434	-175.835	-7.54084	91.2786	1241.41	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_1.pdb.gz	e067ea9c8f62023271861e0d823f7a0794fe0ba711eadb729629b047b3834b45	true	-64.5072	-38.4647	-108.601	-6.82286	25.0051	1218.77	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_1.pdb.gz	41dcb82666625816c4f3b39cb4858bef2a24ff16dd184f04e986cc2bad43562b	true	-62.5662	-32.3655	-96.1136	-11.6676	6.89677	1165.47	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_2.pdb.gz	351474bb51f61f12cac4f7ea2c481f6d306bf9db13158fd8ecf29c798cf79ed1	true	-57.9265	-27.7137	-105.175	-10.3925	12.1458	1298.67	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_3.pdb.gz	8e072ada7fc844ecfa8280297c73b62741f4e3d63260e69a830129bf5974363e	true	-55.5579	-33.2936	-110.882	-4.43221	43.4425	1206.01	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_4.pdb.gz	a6c9167f36f628342a99905ff7b456bcd751f87998d42e3ba021587400c49c4c	true	-55.2898	-32.0347	-106.543	-6.21466	42.6809	1223.14	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_1.pdb.gz	653182892412b1c8d83a153f53ebfe29750b6561b9191854bfa7e64ec7874879	true	42.4796	-6.91457	-0.563592	-5.19925	547.062	235.526	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	868331818826d776b16563283443ae69853308878e08188d6a05b232d034ff95	true	-71.4871	-27.7983	-249.909	5.39957	8.93521	1271.56	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_1.pdb.gz	56a8dbbae66fa2598286a07981881c8de5fbe463fa48bcb21c87763e23db4102	true	-66.959	-44.3294	-146.962	0.995014	57.6771	1442.6	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_2.pdb.gz	cb49591aed5e534d20501cf4ab100412b8ff6848b39665c2e31ce109d83623e2	true	-63.9404	-42.5102	-117.972	-1.61819	37.8234	1322.41	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_3.pdb.gz	09f8f204796debe97482b03844355026805642e56c3cf73698abccdf3f9abd0a	true	-59.1098	-25.1461	-171.418	-3.25781	35.7777	1254.9	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_1.pdb.gz	074b991a2cb8767a66f769ad9a707261eeb349a11db2ac0858522c90bffac119	true	-61.6049	-18.0379	-281.928	-5.39404	182.127	1196.81	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_1.pdb.gz	baaa0bed44ee4efceeb59625659f851c8eff1dddbbcb3b5cd45e53db48c7deed	true	-60.2555	-34.1036	-143.93	-5.7631	83.9715	1107.39	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_5_model_1.pdb.gz	6ee26a9672602ffd88b32e30c7e1fd423ca18e7cf5c68c54297c781805ed039a	true	-51.8626	-32.1486	-107.312	-1.53845	32.8677	1182.51	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_6_model_1.pdb.gz	5d5a844134fabc4083b02683675312d7ca9c80f4b9a76f22612235441eb6fa6a	true	-45.4068	-30.2274	-162.247	11.095	61.7501	1278.82	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_7_model_1.pdb.gz	b6a69cea577fea1fab6faa8763b282f35f75616312ccbcabb998144ae3bc249a	true	-39.195	-23.7472	-81.979	-9.39681	103.448	832.22	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_7_model_2.pdb.gz	67b747c0235e577b653aeaf9db570512c88ad3d54584840f81a2df95f99eaa3c	true	-29.5352	-18.1713	-111.709	-2.77176	137.496	899.636	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	e23a19a772618edbbdc13cdef97f7470c6335062f61ba2c042d49120f32d9c8e	true	-84.1415	-34.329	-236.046	-6.27711	36.7387	1294.88	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_1.pdb.gz	b54601296c69ea5408db882de55b3bd7664171ee464ae0d4ac891edb1202c326	true	-73.8903	-40.8203	-190.162	-1.94473	69.0703	1323.44	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_2.pdb.gz	8d0b5770bb7f866033ae19394b89a8576281c959ecdc3293fe733bf39f7d49e8	true	-55.5048	-30.9628	-116.06	-9.68265	83.5262	1234.28	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_3.pdb.gz	1f5404c6221a2dad3a30a92bd0326467eb8379b86a8aedece7eb66a25d5c6f82	true	-54.0068	-28.5799	-102.383	-10.7738	58.2362	1143.44	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_4.pdb.gz	8594e386b86a1199815906ca1409c29362adf5e3b670af1ecaa461287eb97525	true	-51.2463	-29.4405	-97.563	-8.42462	61.3144	1206.27	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_1.pdb.gz	8cb7efd3f732b4150635a9205742154dbc1bd250cea5a4c7315b2b995dd66920	true	-72.6596	-22.7071	-272.921	-2.19444	68.2603	1158.3	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_2.pdb.gz	bcbb57ee7d5315e5df2a3143589221e7e06cf44196344949ced2bedde3355a90	true	-49.5617	-26.7173	-92.4775	-8.00066	36.5169	958.632	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_3.pdb.gz	6d414e4af08acdbcd83c26a9cea0afbcb2253d24a1376ea63711b783f266c712	true	-43.7024	-20.8485	-126.101	-2.79324	51.5955	1022.16	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_1.pdb.gz	7329914973b4d9473391f8b746a44b42b478e360819d1565dfa037d5f200da53	true	-39.1731	-23.7201	-131.924	0.240189	106.917	915.901	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	de2c09c4bf4a6ffbcd61ec9bf19ff986cf5dcb2a4a096e18f704ecc6c3302ba6	true	-78.9755	-45.6499	-256.05	-2.41934	203.037	1362.79	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_2.pdb.gz	289282513f2c576fdc8875a4b4978d10627bb71aa7a3fcbd903fe092d9704184	true	-66.2439	-33.6325	-231.782	3.93283	98.1206	1329.3	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_3.pdb.gz	507d12d72fae7179d81bc8d4cf99e743c3ece345077fc23e59f212979beb2d97	true	-60.9526	-26.8644	-200.489	-2.02414	80.338	1226.32	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_4.pdb.gz	40bd3ce52faf3d762649db9158ddca8ff6d0130fe6b2581be4a5d6fa0921e001	true	-54.5837	-29.6884	-179.946	-0.297098	113.909	1237.51	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_1.pdb.gz	b9ecf5f17712d8b7aa9e162ffb084c62bfec3806e0dfe7dff55658987bb92cb6	true	-56.556	-36.5122	-157.138	-1.10014	124.839	1163.12	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_1.pdb.gz	e01bc6383865f56016c3e53b0cba2fa76db0471417cafbd0d3d72094372fb58b	true	-46.5689	-27.9164	-113.338	-2.81884	68.3401	963.094	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_1.pdb.gz	745cbf1c649496ff29e96dde221761d0e12c708e41fb808332a00dc0888a5b22	true	-44.0082	-24.6714	-184.137	-0.466902	179.576	1047.18	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_2.pdb.gz	146839577c205b680ddce0277650627e56ab1e1609c48beba0aa33163bb79889	true	-36.9935	-17.8939	-169.346	2.64213	121.274	1019.28	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	775a394867d4db10a61164ef0a81db4e04f19317ec72ce2ea3e74bea29d72c6a	true	-83.9681	-48.1753	-150.688	-14.642	89.8673	1435.6	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_2.pdb.gz	02aaa42b176255f81924727a59d120d604aeb6b00d42b259c8ba2c7aeef4d709	true	-67.4795	-35.5876	-106.874	-16.5558	60.3867	1312.29	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_1.pdb.gz	95c5ccc1c1fc8b0e8f4cb1ea7b07fdb20b4dd27a3385d2c60d8cdb92bc41c4d5	true	-63.9998	-33.2936	-133.235	-8.45026	43.9124	1226.99	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_2.pdb.gz	43be8d0261d1f149768e9ba4bac45ec0f455b6ba7c3793687632b587e6bb4fa2	true	-52.2534	-27.8622	-87.7678	-10.1966	33.5906	1123.69	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_3.pdb.gz	dbd8966ba271ba761d6234c3261eb50681746cbebdd2471d7373061079d89fe5	true	-49.8145	-23.5609	-102.26	-11.0791	52.7756	1114.33	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_4.pdb.gz	2e4736f327b04cc690f82c28f9430b89a775090c6e6920097d810ab718edebce	true	-47.2656	-22.6313	-81.8985	-12.5242	42.6964	1045.33	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_1.pdb.gz	d43a759ec36116767cab36abab3430448790746218cdfb3241195f851cd882b3	true	-50.4168	-32.6741	-76.3138	-20.7545	182.746	1315.53	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_1.pdb.gz	d7f2e35e24c33ed323e2fe865d8b0e6234802b06e911783fbd169638052a1149	true	-39.6556	-22.9542	-70.3672	-10.9969	83.6889	926.926	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_2.pdb.gz	99f95d558521b371e4e2f4e23a150f096ae5260f773d57f267ede8ad9ae77418	true	-38.1133	-24.5712	-54.2877	-10.6029	79.1839	1030.49	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03/run_PVRIG_RFAb_v2_P3_qkg_S_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_3.pdb.gz	949a9f63d12707d66c846616f86c1c6091929501cb5652607c33fbb3e621b4e6	true	-37.2316	-17.6905	-110.251	-5.77076	82.7988	1018.23	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn00/run_PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	c9b78f3128e26fd59df417942761dd16e650e70bf403f196e964a5a3ce57f538	true	-88.3486	-41.6097	-219.21	-5.7464	28.4946	1506.91	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn00/run_PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_2.pdb.gz	6b457f3addf84d26971c3b9572f3439bb119d1a4928ec4e881ce75f83a235532	true	-78.083	-34.7122	-210.632	-6.16982	49.253	1465.66	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn00/run_PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_3.pdb.gz	41df12c583e1953c9615143c0b5a9fc4881b560e9ae053a5a21b3e2e3a244605	true	-61.8672	-32.0838	-154.483	-5.85998	69.7312	1237.36	43	parsed
PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn00/run_PVRIG_RFAb_v2_P3_qkg_S_bb004_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_1.pdb.gz	c654be4459b499b9e615a5ce09543d54303d3688b16513bfcc51134007b414a2	true	-69.8931	-35.2844	-167.649	-3.45336	23.7451	1240.71	43	parsed
